,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Number of Establishments, Goods Producing Industries","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Number of Establishments, Construction","2022 Average Number of Establishments, Manufacturing","2022 Average Number of Establishments, Government","2022 Average Number of Establishments, Service Providing Industries","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Number of Establishments, Accommodation and Food Services Industries",2014 Unemployment Rate,2015 Unemployment Rate,2016 Unemployment Rate,2017 Unemployment Rate,2018 Unemployment Rate,2019 Unemployment Rate,2020 Unemployment Rate,2021 Unemployment Rate,2022 Unemployment Rate,2023 Unemployment Rate
28,for_sale,279900,2,3,4.61,Cornelia,30531,1353,8/27/2018,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
29,for_sale,185000,3,2,1.41,Demorest,30535,1338,,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
30,for_sale,195000,3,2,0.76,Clarkesville,30523,,5/20/2022,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
31,for_sale,209900,3,2,1.73,Clarkesville,30523,1389,,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
32,for_sale,214900,3,2,0.6,Clarkesville,30523,1152,4/19/2018,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
33,for_sale,324900,3,2,,Clayton,30525,2019,5/27/2021,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
34,for_sale,695000,3,4,6.02,Clayton,30525,3164,5/13/2022,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
35,for_sale,960000,5,4,4,Clayton,30525,3385,,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
36,for_sale,325000,2,1,0.17,Clarkesville,30523,1204,,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
37,for_sale,350000,3,3,1.12,Clayton,30525,1988,11/10/2016,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
38,for_sale,285000,,,5.84,Demorest,30535,,,TRUE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
39,for_sale,597000,4,3,0.36,Clayton,30525,3080,9/29/2008,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
40,for_sale,280000,2,2,,Clayton,30525,1265,7/12/2019,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
41,for_sale,395005,,,7.84,Demorest,30535,,,TRUE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
42,for_sale,1300000,3,7,,Dillard,30537,6169,7/20/2020,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
43,for_sale,485000,3,2,4.94,Clayton,30525,1680,,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
44,for_sale,400000,3,3,,Clayton,30525,1738,8/23/2021,FALSE,Rabun,1,0.00%,-,1,57.30%,2,0,3,0,14,17,10.30%,97.8,26,114,8,148,89.70%,851.2,228,165,4.3,3.8,-27.60%,948.9,60,658,133,8,95,29,31,421,9,83,3,20,45,28,55,89,8.20%,6.80%,6.00%,5.00%,4.00%,3.60%,5.30%,3.20%,3.00%,3.00%
45,for_sale,995000,4,5,1.89,Clarkesville,30523,,1/26/2021,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
46,for_sale,945000,4,5,1.64,Clarkesville,30523,,1/26/2021,FALSE,Habersham,1,18.80%,3.1,2,74.00%,8,0,17,1,26,44,13.70%,91.2,42,210,22,274,85.10%,567.9,376,322,5.9,6,-14.40%,667.3,33,"1,135",173,13,97,62,60,804,45,177,19,55,82,71,108,105,7.00%,5.80%,5.40%,4.60%,3.80%,3.50%,5.40%,3.60%,3.20%,3.10%
47,for_sale,40000,,,0.84,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
48,for_sale,10000,,,0.61,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
49,for_sale,7000,,,0.7,Elberton,30635,,4/27/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
50,for_sale,735750,,,272.5,Elberton,30635,,4/22/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
51,for_sale,299800,,,46,Elberton,30635,,1/3/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
52,for_sale,17500,,,2.48,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
53,for_sale,10000,,,0.37,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
54,for_sale,8500,,,0.71,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
55,for_sale,100000,,,9.06,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
56,for_sale,172000,,,44.11,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
57,for_sale,131440,,,32.86,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
58,for_sale,18000,,,0.46,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
59,for_sale,13500,,,1.5,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
60,for_sale,37500,,,2.61,Elberton,30635,,4/19/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
61,for_sale,19500,,,1.86,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
62,for_sale,34900,,,0.71,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
63,for_sale,29000,,,0.7,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
64,for_sale,22500,,,1.5,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
65,for_sale,39000,,,0.77,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
66,for_sale,174500,,,3.07,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
67,for_sale,45000,,,1.24,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
68,for_sale,89000,,,0.47,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
69,for_sale,22000,,,0.91,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
70,for_sale,21900,,,0.4,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
71,for_sale,59000,,,0.69,Toccoa,30577,,4/15/2022,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
72,for_sale,29900,,,2.99,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
73,for_sale,75000,,,1.37,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
74,for_sale,150000,,,0.96,Toccoa,30577,,8/30/2012,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
75,for_sale,299900,,,0.53,Toccoa,30577,,3/31/2022,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
76,for_sale,80000,2,1,0.51,Toccoa,30577,,,FALSE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
77,for_sale,950000,5,5,0.99,Toccoa,30577,5365,4/15/2022,FALSE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
78,for_sale,59900,,,0.62,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
79,for_sale,50000,,,0.48,Toccoa,30577,,,TRUE,Stephens,1,16.00%,4.5,1,54.60%,6,0,9,3,28,40,9.80%,149.3,37,305,26,368,90.00%,"1,373.50",356,409,6,6,14.90%,"1,526.50",101,657,114,5,54,54,27,456,32,110,13,32,41,37,71,44,7.70%,6.60%,6.00%,5.30%,4.60%,3.90%,6.30%,4.40%,3.70%,3.60%
80,for_sale,249900,3,2,6.72,Elberton,30635,1400,4/6/2022,FALSE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
81,for_sale,49900,2,1,0.58,Elberton,30635,1289,4/18/2022,FALSE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
82,for_sale,249900,3,2,3.54,Elberton,30635,1400,,FALSE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
83,for_sale,55000,,,6,Elberton,30635,,4/22/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
84,for_sale,120000,3,2,0.4,Elberton,30635,2411,4/22/2022,FALSE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
85,for_sale,175000,3,2,2,Elberton,30635,1800,4/8/2022,FALSE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
86,for_sale,28000,,,2.51,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
87,for_sale,125000,2,1,0.36,Elberton,30635,997,4/15/2022,FALSE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
88,for_sale,165000,,,56.57,Elberton,30635,,5/13/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
89,for_sale,165000,,,56.57,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
90,for_sale,165000,,,56.57,Elberton,30635,,5/13/2022,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
91,for_sale,79900,,,6.98,Elberton,30635,,,TRUE,Elbert,1,20.90%,8.1,3,87.00%,7,0,3,0,30,33,17.20%,165.6,18,130,11,159,82.80%,797.9,326,192,11.5,11.5,-41.10%,963.5,62,578,153,9,48,83,36,349,52,77,25,26,33,20,39,28,8.70%,7.60%,6.60%,5.30%,4.80%,4.00%,6.90%,4.90%,3.80%,3.60%
