,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,Unnamed: 0,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Monthly Employment, All Industries","2022 Average Weekly Wages, All Industries, Dollars","2022 Average Number of Establishments, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries.1","2022 Average Weekly Wages, Goods Producing Industries, Dollars","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Monthly Employment, Agriculture, Forestry, Fishing and Hunting","2022 Average Weekly Wages, Agriculture, Forestry, Fishing and Hunting, Dollars","2022 Average Number of Establishments, Construction","2022 Average Monthly Employment, Construction","2022 Average Weekly Wages, Construction, Dollars","2022 Average Number of Establishments, Manufacturing","2022 Average Monthly Employment, Manufacturing","2022 Average Weekly Wages, Manufacturing, Dollars","2022 Average Number of Establishments, Government","2022 Average Monthly Employment, Government","2022 Employment, Government, Percent of Total Industries","2022 Average Weekly Wages, Government, Dollars","2022 Average Number of Establishments, Service Providing Industries","2022 Average Monthly Employment, Service Providing Industries","2022 Employment, Service Providing Industries, Percent of Total Industries","2022 Average Weekly Wages, Service Providing Industries, Dollars","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Monthly Employment, Wholesale Trade Industries","2022 Average Weekly Wages, Wholesale Trade Industries, Dollars","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Monthly Employment, Retail Trade Industries","2022 Average Weekly Wages, Retail Trade Industries, Dollars","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Monthly Employment, Transportation and Warehousing Industries","2022 Average Weekly Wages, Transportation and Warehousing Industries, Dollars","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Monthly Employment, Finance and Insurance Industries","2022 Average Weekly Wages, Finance and Insurance Industries, Dollars","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Monthly Employment, Professional, Scientific, and Technical Services","2022 Average Weekly Wages, Professional, Scientific, and Technical Services, Dollars","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Monthly Employment, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Weekly Wages, Administrative, Support, Waste Management, and Remediation Industries, Dollars","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Monthly Employment, Health Care and Social Assistance Industries","2022 Average Weekly Wages, Health Care and Social Assistance Industries, Dollars","2022 Average Number of Establishments, Accommodation and Food Services Industries","2022 Average Monthly Employment, Accommodation and Food Services Industries","2022 Average Weekly Wages, Accommodation and Food Services Industries, Dollars"
5917,for_sale,409000.0,4.0,2.0,0.42,Lilburn,30047.0,2263.0,5/5/1997,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5918,for_sale,375000.0,4.0,3.0,0.42,Lilburn,30047.0,2586.0,4/25/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5919,for_sale,319999.0,3.0,2.0,0.58,Lilburn,30047.0,1365.0,4/29/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5920,for_sale,265000.0,3.0,2.0,0.27,Lilburn,30047.0,1134.0,2/22/2016,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5921,for_sale,385000.0,3.0,2.0,0.22,Lilburn,30047.0,,5/16/2000,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5922,for_sale,445000.0,4.0,3.0,0.67,Lilburn,30047.0,2360.0,9/21/2015,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5923,for_sale,446000.0,4.0,3.0,0.57,Lilburn,30047.0,,4/19/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5924,for_sale,549000.0,5.0,4.0,0.22,Lilburn,30047.0,,4/28/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5925,for_sale,749900.0,6.0,6.0,0.47,Lilburn,30047.0,,5/29/2012,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5926,for_sale,430000.0,4.0,3.0,0.21,Lilburn,30047.0,2360.0,1/26/2016,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5927,for_sale,348000.0,3.0,3.0,0.2,Lilburn,30047.0,1854.0,2/19/2003,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5928,for_sale,410000.0,4.0,3.0,0.16,Lilburn,30047.0,,4/18/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5929,for_sale,370000.0,3.0,2.0,0.45,Lilburn,30047.0,1806.0,2/23/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5930,for_sale,325000.0,3.0,1.0,0.79,Lilburn,30047.0,1252.0,4/21/2021,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5931,for_sale,439500.0,5.0,3.0,0.29,Lilburn,30047.0,2388.0,9/28/2009,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5932,for_sale,391000.0,3.0,2.0,0.41,Lilburn,30047.0,1674.0,8/7/2002,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5933,for_sale,349000.0,3.0,2.0,0.38,Lilburn,30047.0,,5/2/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5934,for_sale,359000.0,4.0,2.0,0.46,Lilburn,30047.0,1672.0,9/7/2021,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5935,for_sale,431850.0,3.0,3.0,0.03,Lilburn,30047.0,1936.0,,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5936,for_sale,431850.0,3.0,3.0,0.03,Lilburn,30047.0,1936.0,6/24/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5937,for_sale,414850.0,3.0,3.0,0.03,Lilburn,30047.0,1926.0,,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5938,for_sale,414850.0,3.0,3.0,0.03,Lilburn,30047.0,1926.0,6/17/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5939,for_sale,302000.0,3.0,2.0,0.34,Lawrenceville,30046.0,2136.0,8/5/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5940,for_sale,287000.0,3.0,2.0,0.54,Lawrenceville,30046.0,1484.0,9/30/2021,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5941,for_sale,225000.0,3.0,3.0,0.68,Lawrenceville,30046.0,1848.0,4/15/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5942,for_sale,340000.0,3.0,3.0,0.44,Lawrenceville,30046.0,1812.0,11/9/2021,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5943,for_sale,200000.0,3.0,3.0,1.3,Lawrenceville,30046.0,1374.0,4/15/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5944,for_sale,199900.0,3.0,2.0,0.01,Lawrenceville,30046.0,1584.0,9/6/2017,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5945,for_sale,255000.0,2.0,1.0,0.45,Lawrenceville,30046.0,1100.0,7/16/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5946,for_sale,299900.0,4.0,2.0,0.53,Lawrenceville,30046.0,,4/25/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5947,for_sale,280000.0,3.0,3.0,0.46,Lawrenceville,30046.0,,5/15/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5948,for_sale,295000.0,3.0,3.0,0.04,Lawrenceville,30046.0,,6/30/2022,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
5949,for_sale,385000.0,4.0,3.0,0.34,Lawrenceville,30046.0,2796.0,10/13/2008,False,Gwinnett,3,98.90%,6.2,11,88.80%,223,66,35.0,430,437,"1,985","2,887",16.8%,292.8,"1,774","10,946","1,469","14,189",82.4%,"1,439.0","3,248","17,213",9.2,9.7,430.0%,"1,745.7",112,"37,073","373,718","$1,214","4,388","52,002",13.9%,"$1,433",28,280,$842,"3,158","23,904","$1,418","1,186","27,592","$1,451",272,"37,959",10.2%,"$1,150","25,966","281,097",75.2%,"$1,183","2,639","32,073","$1,655","3,152","50,385",$849,"1,005","12,072","$1,218","1,633","12,068","$1,687","4,491","30,320","$1,887","2,334","31,478",$946,"2,939","38,060",$996,"2,615","32,953",$473
